Speech,"Child speech, kid speaking",Conversation,"Narration, monologue",Babbling,Speech synthesizer,Shout,Bellow,Whoop,Yell,Children shouting,Screaming,Whispering,Laughter,Baby laughter,Giggle,Snicker,Belly laugh,"Chuckle, chortle","Crying, sobbing","Baby cry, infant cry",Whimper,"Wail, moan",Sigh,Singing,Choir,Yodeling,Chant,Mantra,Child singing,Synthetic singing,Rapping,Humming,Groan,Grunt,Whistling,Breathing,Wheeze,Snoring,Gasp,Pant,Snort,Cough,Throat clearing,Sneeze,Sniff,Run,Shuffle,"Walk, footsteps","Chewing, mastication",Biting,Gargling,Stomach rumble,"Burping, eructation",Hiccup,Fart,Hands,Finger snapping,Clapping,"Heart sounds, heartbeat",Heart murmur,Cheering,Applause,Chatter,Crowd,"Hubbub, speech noise, speech babble",Children playing,Animal,"Domestic animals, pets",Dog,Bark,Yip,Howl,Bow-wow,Growling,Whimper (dog),Cat,Purr,Meow,Hiss,Caterwaul,"Livestock, farm animals, working animals",Horse,Clip-clop,"Neigh, whinny","Cattle, bovinae",Moo,Cowbell,Pig,Oink,Goat,Bleat,Sheep,Fowl,"Chicken, rooster",Cluck,"Crowing, cock-a-doodle-doo",Turkey,Gobble,Duck,Quack,Goose,Honk,Wild animals,"Roaring cats (lions, tigers)",Roar,Bird,"Bird vocalization, bird call, bird song","Chirp, tweet",Squawk,"Pigeon, dove",Coo,Crow,Caw,Owl,Hoot,"Bird flight, flapping wings","Canidae, dogs, wolves","Rodents, rats, mice",Mouse,Patter,Insect,Cricket,Mosquito,"Fly, housefly",Buzz,"Bee, wasp, etc.",Frog,Croak,Snake,Rattle,Whale vocalization,Music,Musical instrument,Plucked string instrument,Guitar,Electric guitar,Bass guitar,Acoustic guitar,"Steel guitar, slide guitar",Tapping (guitar technique),Strum,Banjo,Sitar,Mandolin,Zither,Ukulele,Keyboard (musical),Piano,Electric piano,Organ,Electronic organ,Hammond organ,Synthesizer,Sampler,Harpsichord,Percussion,Drum kit,Drum machine,Drum,Snare drum,Rimshot,Drum roll,Bass drum,Timpani,Tabla,Cymbal,Hi-hat,Wood block,Tambourine,Rattle (instrument),Maraca,Gong,Tubular bells,Mallet percussion,"Marimba, xylophone",Glockenspiel,Vibraphone,Steelpan,Orchestra,Brass instrument,French horn,Trumpet,Trombone,Bowed string instrument,String section,"Violin, fiddle",Pizzicato,Cello,Double bass,"Wind instrument, woodwind instrument",Flute,Saxophone,Clarinet,Harp,Bell,Church bell,Jingle bell,Bicycle bell,Tuning fork,Chime,Wind chime,Change ringing (campanology),Harmonica,Accordion,Bagpipes,Didgeridoo,Shofar,Theremin,Singing bowl,Scratching (performance technique),Pop music,Hip hop music,Beatboxing,Rock music,Heavy metal,Punk rock,Grunge,Progressive rock,Rock and roll,Psychedelic rock,Rhythm and blues,Soul music,Reggae,Country,Swing music,Bluegrass,Funk,Folk music,Middle Eastern music,Jazz,Disco,Classical music,Opera,Electronic music,House music,Techno,Dubstep,Drum and bass,Electronica,Electronic dance music,Ambient music,Trance music,Music of Latin America,Salsa music,Flamenco,Blues,Music for children,New-age music,Vocal music,A capella,Music of Africa,Afrobeat,Christian music,Gospel music,Music of Asia,Carnatic music,Music of Bollywood,Ska,Traditional music,Independent music,Song,Background music,Theme music,Jingle (music),Soundtrack music,Lullaby,Video game music,Christmas music,Dance music,Wedding music,Happy music,Sad music,Tender music,Exciting music,Angry music,Scary music,Wind,Rustling leaves,Wind noise (microphone),Thunderstorm,Thunder,Water,Rain,Raindrop,Rain on surface,Stream,Waterfall,Ocean,"Waves, surf",Steam,Gurgling,Fire,Crackle,Vehicle,"Boat, Water vehicle","Sailboat, sailing ship","Rowboat, canoe, kayak","Motorboat, speedboat",Ship,Motor vehicle (road),Car,"Vehicle horn, car horn, honking",Toot,Car alarm,"Power windows, electric windows",Skidding,Tire squeal,Car passing by,"Race car, auto racing",Truck,Air brake,"Air horn, truck horn",Reversing beeps,"Ice cream truck, ice cream van",Bus,Emergency vehicle,Police car (siren),Ambulance (siren),"Fire engine, fire truck (siren)",Motorcycle,"Traffic noise, roadway noise",Rail transport,Train,Train whistle,Train horn,"Railroad car, train wagon",Train wheels squealing,"Subway, metro, underground",Aircraft,Aircraft engine,Jet engine,"Propeller, airscrew",Helicopter,"Fixed-wing aircraft, airplane",Bicycle,Skateboard,Engine,Light engine (high frequency),"Dental drill, dentist's drill",Lawn mower,Chainsaw,Medium engine (mid frequency),Heavy engine (low frequency),Engine knocking,Engine starting,Idling,"Accelerating, revving, vroom",Door,Doorbell,Ding-dong,Sliding door,Slam,Knock,Tap,Squeak,Cupboard open or close,Drawer open or close,"Dishes, pots, and pans","Cutlery, silverware",Chopping (food),Frying (food),Microwave oven,Blender,"Water tap, faucet",Sink (filling or washing),Bathtub (filling or washing),Hair dryer,Toilet flush,Toothbrush,Electric toothbrush,Vacuum cleaner,Zipper (clothing),Keys jangling,Coin (dropping),Scissors,"Electric shaver, electric razor",Shuffling cards,Typing,Typewriter,Computer keyboard,Writing,Alarm,Telephone,Telephone bell ringing,Ringtone,"Telephone dialing, DTMF",Dial tone,Busy signal,Alarm clock,Siren,Civil defense siren,Buzzer,"Smoke detector, smoke alarm",Fire alarm,Foghorn,Whistle,Steam whistle,Mechanisms,"Ratchet, pawl",Clock,Tick,Tick-tock,Gears,Pulleys,Sewing machine,Mechanical fan,Air conditioning,Cash register,Printer,Camera,Single-lens reflex camera,Tools,Hammer,Jackhammer,Sawing,Filing (rasp),Sanding,Power tool,Drill,Explosion,"Gunshot, gunfire",Machine gun,Fusillade,Artillery fire,Cap gun,Fireworks,Firecracker,"Burst, pop",Eruption,Boom,Wood,Chop,Splinter,Crack,Glass,"Chink, clink",Shatter,Liquid,"Splash, splatter",Slosh,Squish,Drip,Pour,"Trickle, dribble",Gush,Fill (with liquid),Spray,Pump (liquid),Stir,Boiling,Sonar,Arrow,"Whoosh, swoosh, swish","Thump, thud",Thunk,Electronic tuner,Effects unit,Chorus effect,Basketball bounce,Bang,"Slap, smack","Whack, thwack","Smash, crash",Breaking,Bouncing,Whip,Flap,Scratch,Scrape,Rub,Roll,Crushing,"Crumpling, crinkling",Tearing,"Beep, bleep",Ping,Ding,Clang,Squeal,Creak,Rustle,Whir,Clatter,Sizzle,Clicking,Clickety-clack,Rumble,Plop,"Jingle, tinkle",Hum,Zing,Boing,Crunch,Silence,Sine wave,Harmonic,Chirp tone,Sound effect,Pulse,"Inside, small room","Inside, large room or hall","Inside, public space","Outside, urban or manmade","Outside, rural or natural",Reverberation,Echo,Noise,Environmental noise,Static,Mains hum,Distortion,Sidetone,Cacophony,White noise,Pink noise,Throbbing,Vibration,Television,Radio,Field recording
0.99479663,3.614331e-05,0.002656132,0.019057572,1.9234547e-12,0.00012370944,1.3679102e-07,2.6977548e-12,1.8016534e-08,3.3164283e-12,3.5272182e-15,7.80855e-12,1.726959e-11,6.0696453e-07,1.2478484e-14,4.804406e-13,3.8607176e-11,7.6146e-15,1.5797273e-08,1.47004044e-08,9.9447e-10,4.970479e-10,5.451152e-16,2.3426363e-14,1.6532216e-05,8.575995e-09,9.515414e-14,9.547081e-07,1.1601683e-06,7.0480894e-08,1.3031694e-11,2.3101445e-07,2.318529e-11,1.5688513e-12,7.7588625e-15,2.1699368e-08,5.2368765e-08,3.061776e-16,9.802998e-11,4.4520975e-12,3.7238935e-15,6.2071584e-14,4.0689762e-14,8.5298666e-15,3.345327e-13,1.4738948e-16,5.2462065e-07,6.51831e-14,1.4927424e-09,8.105885e-15,1.3892844e-15,8.194067e-12,3.1180803e-13,4.011419e-11,2.8620758e-13,9.668603e-13,2.0828927e-10,9.515818e-13,2.233581e-11,8.236252e-11,9.478539e-13,2.4435884e-10,1.3447436e-08,4.06706e-10,6.191867e-07,1.6235296e-10,6.155483e-14,9.325545e-06,5.478162e-07,8.5809404e-08,4.935325e-11,5.7235733e-10,6.8658707e-12,1.1245203e-09,1.4313019e-13,4.5882936e-11,4.3159427e-09,2.6245568e-12,2.4243133e-10,1.4382566e-08,3.911514e-14,2.4869613e-07,6.0218706e-09,2.404477e-08,8.434178e-14,8.6899914e-12,3.3578453e-12,2.2676505e-12,3.682679e-11,6.8350347e-12,4.3417175e-10,3.4869734e-09,7.0427513e-09,5.8836536e-09,1.5744084e-09,3.1705468e-11,1.2906453e-11,3.1314053e-14,4.2306782e-14,9.790129e-10,1.3480858e-10,1.0439841e-09,6.8238616e-11,1.1833022e-06,5.5556433e-13,1.0317326e-13,6.9000873e-07,5.8195893e-09,3.390555e-10,1.9507267e-14,1.5336386e-07,2.3439384e-09,1.117484e-12,1.4152961e-13,8.092631e-15,3.2148017e-13,5.603885e-17,1.2936398e-11,5.4689556e-14,1.2638671e-16,1.3565419e-16,2.5620568e-09,2.5002255e-13,1.198207e-11,4.605338e-11,1.6749182e-11,3.106591e-11,2.566827e-12,9.4093285e-14,1.1918876e-09,1.7698078e-12,5.5903327e-15,7.1778304e-05,0.00014224648,0.00021255016,0.00019693375,2.5634747e-05,1.1996474e-06,4.0349623e-05,4.8765435e-07,5.675494e-07,4.951241e-05,1.4511276e-08,2.3573306e-09,1.7063252e-07,7.922245e-09,3.1810646e-06,3.881168e-06,8.369658e-07,1.5570399e-07,1.0073297e-08,5.965155e-10,1.48625e-10,3.6431123e-07,1.6092548e-07,1.2894128e-07,9.123508e-06,9.626933e-07,2.5727909e-09,2.3592772e-06,7.105943e-08,3.7078678e-08,1.2749023e-09,1.919507e-07,6.2856773e-12,1.4119737e-10,6.9591245e-08,1.5626934e-08,2.1124487e-09,3.187622e-11,9.153019e-13,1.2592874e-13,1.8613212e-11,8.5660374e-13,1.6429071e-08,6.9343837e-09,2.591254e-09,8.397368e-11,3.3480687e-11,1.6888006e-07,1.0336878e-07,9.137508e-10,9.785299e-09,9.253157e-10,3.1196192e-05,1.1063184e-08,2.6578042e-05,1.7916233e-06,1.9777247e-07,3.4008178e-08,6.070968e-06,2.3489622e-07,6.043264e-08,6.1339016e-08,1.731576e-08,1.509861e-08,1.3009851e-09,2.9432828e-10,4.348484e-12,2.9760115e-11,7.55023e-11,3.8238405e-11,4.1930023e-10,2.7491788e-07,5.2694977e-09,5.9796483e-09,3.9211057e-10,3.0274655e-10,2.7123716e-12,2.9165413e-11,1.0966029e-10,3.968044e-07,6.3549216e-08,6.5980696e-09,2.2230315e-06,1.6121119e-07,6.720295e-08,5.2129563e-09,4.6482782e-08,6.299568e-07,4.492184e-10,1.2717209e-07,3.314045e-08,1.1076543e-09,2.7325846e-06,4.712162e-10,2.42287e-07,1.5185977e-08,2.720837e-09,3.391359e-09,1.0184353e-06,5.069151e-10,2.2663191e-06,5.807248e-09,4.959189e-07,3.5986588e-08,5.1360956e-08,1.5263561e-07,2.604032e-09,1.2042707e-07,2.9206193e-09,2.685334e-10,1.0075848e-09,2.4146983e-08,2.9302766e-10,9.848136e-09,2.0133275e-06,1.20674315e-08,7.8164334e-08,9.170954e-08,4.704645e-10,7.004821e-10,7.250149e-11,4.5462595e-08,2.4845727e-08,4.4974763e-07,3.851087e-09,3.1893327e-10,5.7753306e-11,1.4198583e-08,2.2107533e-07,6.396764e-09,1.3066434e-06,7.7363396e-08,4.2672044e-10,2.1664701e-07,1.0372522e-06,8.1825957e-10,3.817308e-09,2.1771045e-08,3.111194e-10,2.1715048e-09,2.0208065e-08,8.971124e-07,5.1793836e-07,7.942306e-13,2.6496822e-11,4.1536111e-07,5.0674934e-08,8.007593e-09,1.678512e-12,1.2058686e-12,3.0874642e-07,7.414721e-08,2.981012e-10,3.2964497e-08,2.069434e-09,2.6771703e-11,4.08552e-09,5.852803e-10,2.3622848e-10,1.9362192e-09,4.2952557e-09,5.2964872e-11,5.9591803e-06,3.88258e-07,1.1628971e-09,1.5555051e-09,5.881861e-08,5.7588387e-12,8.7628405e-07,2.9484764e-07,2.7128788e-08,7.377425e-11,1.312478e-12,1.9580683e-16,5.7153067e-13,3.3572689e-12,9.962417e-09,3.5232348e-09,3.6177564e-08,3.4951631e-13,1.0388845e-10,1.909482e-14,4.463204e-11,3.4246547e-08,5.237393e-09,3.9818993e-09,3.028499e-10,1.4927766e-09,5.738256e-09,1.0667791e-11,5.3229584e-08,3.6147906e-08,2.0943688e-11,4.1285864e-10,6.8122556e-09,2.9366e-13,4.5831267e-10,3.0678722e-09,4.82413e-13,8.076736e-14,2.6478596e-14,3.4870115e-10,3.758366e-11,2.3458762e-08,1.7641207e-10,6.143632e-08,1.001468e-11,4.666528e-14,5.3039425e-13,3.2127252e-12,7.231829e-09,1.6519717e-09,6.2260793e-15,6.5357363e-15,2.2386502e-09,4.03562e-09,3.318908e-07,2.0914737e-12,7.744569e-14,3.744576e-12,3.826695e-14,1.4353171e-14,4.1781675e-07,6.4482644e-16,6.5288553e-16,4.075615e-15,4.2420478e-10,6.0436485e-14,1.3324225e-15,1.2695486e-10,1.9414241e-11,2.3124709e-10,3.51553e-12,1.4033422e-13,4.5194855e-11,2.6589217e-11,1.9318919e-13,1.1347766e-12,1.2480592e-12,1.0062265e-10,7.4608464e-14,9.850707e-17,2.0601312e-17,2.8495501e-15,2.6988625e-11,1.352135e-16,1.3665502e-09,9.1766824e-14,4.2896456e-10,4.7976303e-09,1.2091082e-06,5.1130964e-08,2.314292e-11,1.6080916e-11,2.6913317e-11,3.5696543e-11,2.3952455e-11,2.7396423e-12,5.999747e-08,2.1658173e-09,2.2694657e-10,1.5007179e-10,2.776936e-09,4.2862938e-13,6.2389693e-10,2.7296515e-10,2.2324846e-07,5.1295447e-16,8.747648e-08,7.3162276e-08,7.724235e-08,2.0305308e-16,9.9675085e-17,1.3175962e-10,1.0965385e-13,1.750059e-13,2.8241005e-13,2.9579635e-08,5.426789e-14,9.99375e-15,2.408839e-07,3.4648343e-14,7.9146996e-15,1.7540525e-13,6.202377e-14,2.8242907e-12,5.2757576e-11,8.561121e-13,1.1372426e-08,1.4843066e-10,2.1131384e-12,3.3218269e-13,1.3035384e-13,7.959321e-13,2.1746775e-11,1.8611347e-13,2.6617342e-10,1.7293404e-13,2.7917405e-14,1.3648727e-09,4.0995188e-15,3.1590742e-17,1.4696159e-17,1.15378956e-10,2.5701275e-13,3.9411585e-16,1.4592524e-07,1.4097791e-12,9.621631e-14,1.6539797e-13,7.010157e-13,4.2171557e-12,3.066329e-12,2.1490914e-15,3.2336842e-15,3.695299e-07,2.124467e-15,7.4073194e-14,3.6889145e-15,1.7725009e-15,6.109268e-11,7.4105733e-13,1.0315816e-12,9.731715e-16,1.3773287e-07,9.149704e-07,7.665282e-11,1.0912261e-10,1.3460424e-15,1.6753862e-13,1.8080932e-13,3.4551728e-14,9.974621e-17,8.995859e-18,8.5357543e-16,1.9495598e-13,1.294738e-15,3.280034e-17,2.8767063e-12,1.1330142e-08,3.4704508e-17,7.0578614e-14,1.0678788e-14,1.9234687e-09,2.3631186e-10,1.2486568e-12,2.7536585e-14,3.021042e-16,4.440519e-17,6.4822356e-09,2.830261e-19,9.673948e-10,2.7231822e-10,2.0628854e-06,1.0828332e-10,1.4227784e-15,1.689398e-11,1.5982457e-11,7.725056e-09,4.419848e-18,2.8791748e-13,1.2581482e-15,3.5621374e-06,7.5397315e-09,4.0798662e-09,8.408627e-13,2.6363527e-06,6.781636e-16,0.0037577748,0.0013234317,5.5149103e-06,2.244964e-05,1.758317e-05,3.3840962e-07,6.665763e-07,1.3621167e-06,1.1479998e-12,5.9518636e-12,1.5035737e-11,2.6753077e-07,5.3631355e-14,9.935583e-13,3.1910805e-09,4.541443e-11,6.474787e-12,2.2261774e-10,4.8665343e-06,3.3870216e-05,2.1579175e-12
0.7741271,4.3238037e-05,2.6895284e-05,0.00082203746,1.82135e-13,5.0578885e-05,3.8644735e-08,7.0708e-13,1.0602552e-08,2.4611077e-12,4.4457566e-13,4.741155e-10,4.1609614e-09,1.0669131e-06,2.6475855e-15,2.9987146e-13,3.478356e-10,1.8852408e-16,3.2701897e-09,1.0167302e-08,8.472796e-10,2.8740932e-10,2.9105974e-17,1.109635e-14,7.583194e-07,6.1331534e-08,2.0986501e-16,3.8467874e-06,3.1756267e-06,2.3606702e-08,2.461881e-13,6.722077e-08,3.5111792e-13,3.2116592e-12,1.177121e-13,2.8212276e-06,8.1508515e-06,1.8072613e-14,3.742843e-07,2.2227439e-11,6.199999e-14,6.81042e-10,2.5295514e-14,1.8897203e-15,3.225275e-12,2.6660221e-14,3.709976e-06,3.5131256e-11,1.4851747e-06,1.7256715e-11,1.2183914e-10,6.43037e-12,4.266026e-13,5.171883e-10,9.937417e-14,2.5030206e-10,1.1095531e-09,2.7928018e-13,4.237814e-12,3.5055436e-10,6.297374e-13,1.4920543e-08,5.2491266e-08,3.2395093e-09,2.287975e-06,6.7088076e-06,2.0411561e-11,1.1508462e-05,3.3420479e-06,1.782536e-06,9.879615e-12,3.613727e-09,1.8892232e-11,1.8672159e-08,1.3107844e-12,3.8398578e-09,9.943989e-08,3.5760735e-11,3.9099426e-09,0.00022730231,9.7269285e-12,1.4828495e-06,5.079762e-07,4.5189603e-07,2.301535e-11,2.747112e-10,2.1109964e-11,1.9505278e-12,1.6655644e-08,2.9174958e-09,3.351746e-09,2.9495071e-08,4.5827555e-08,7.9404447e-07,1.0879753e-07,8.545444e-09,3.9811227e-10,2.3404392e-10,1.479699e-10,2.6050407e-07,3.513935e-08,7.980228e-08,3.1436034e-09,8.744337e-06,6.7879626e-09,9.587554e-11,7.693828e-06,1.8534548e-07,5.5104046e-08,2.982313e-11,2.4428664e-06,1.9016962e-07,3.883928e-09,8.646167e-11,9.2852986e-10,4.0642354e-11,4.0656675e-12,2.0508938e-10,3.414387e-09,1.8126817e-10,8.765673e-11,6.972185e-06,3.5135127e-08,2.0078866e-11,1.16801544e-07,3.5030894e-07,7.202742e-07,4.7594167e-08,1.1364766e-09,1.9688856e-05,9.644007e-07,2.403538e-11,0.00047302246,4.581552e-05,6.5551544e-06,8.48924e-06,2.3973607e-06,3.883843e-07,1.8702386e-06,1.2648182e-07,1.1031535e-08,5.245919e-06,3.838155e-11,3.6863755e-11,5.4995214e-10,5.6942142e-11,1.5314814e-07,1.2393707e-05,2.3283756e-06,5.213215e-07,5.9492453e-07,1.1682021e-08,2.9252313e-08,6.1333994e-06,4.0494433e-06,9.702447e-09,3.618825e-05,3.9829383e-06,2.3331043e-07,7.728583e-06,1.0553383e-06,1.1956183e-07,4.036155e-07,1.7694385e-06,2.304208e-09,8.430697e-12,1.2316019e-06,4.391667e-07,6.481027e-08,4.8515614e-10,1.8051798e-11,1.3971382e-13,5.3491966e-08,1.0276869e-09,1.4917363e-07,1.08801885e-07,1.0932568e-07,1.3483893e-10,2.5010103e-11,1.4123631e-06,5.54455e-07,2.586854e-09,4.9408612e-08,2.19305e-08,4.103713e-07,7.15932e-10,2.5045813e-07,9.048213e-09,1.883527e-08,3.6127623e-09,1.4019226e-06,3.1684255e-07,6.373117e-08,1.326137e-08,4.3858972e-10,1.4582625e-06,2.2861153e-07,3.0538157e-08,1.3816523e-08,2.0387965e-09,2.4468182e-08,8.987154e-09,3.2216235e-08,1.4975797e-08,5.3328995e-07,6.468724e-09,1.8616257e-08,3.0715303e-10,3.4337477e-11,3.6570849e-09,4.517896e-09,7.871269e-07,7.2245534e-08,1.3585567e-08,6.5849163e-06,2.2773993e-06,9.880168e-07,7.5233845e-07,7.968026e-07,1.0872208e-06,5.467804e-08,6.059905e-07,1.1126208e-07,6.69616e-09,7.1479303e-07,3.951756e-09,2.6080098e-08,1.2018992e-07,6.2887895e-10,4.024474e-09,6.1302325e-07,1.354835e-07,1.0606284e-06,1.6843997e-09,1.4723562e-05,8.4867827e-07,3.3538552e-06,1.8164509e-06,1.0497938e-07,3.2035016e-06,2.6163517e-07,6.9614714e-07,1.0902235e-06,4.526443e-09,9.1252075e-11,5.5476046e-10,3.5503774e-07,4.4399208e-08,6.5845647e-06,2.5367871e-08,1.7407602e-10,1.6187046e-08,2.5100833e-09,5.5061264e-07,1.4160605e-07,6.3358266e-07,1.511174e-09,1.2126809e-10,4.399162e-09,1.3213373e-08,3.4344194e-07,2.2534772e-09,1.949947e-05,2.8750392e-06,3.7191437e-08,5.0852223e-06,4.928863e-07,3.1957313e-07,2.1623028e-07,4.77209e-07,8.965662e-10,7.594089e-08,7.473089e-08,2.8691175e-06,5.43515e-06,5.8188236e-09,5.3609097e-07,0.0005183518,9.6132826e-05,0.00023600459,1.08443255e-05,3.843223e-06,0.0013855696,0.000117514566,7.485215e-06,6.4651475e-05,0.00023379922,0.00032007694,0.00040709972,0.0002233684,0.00014907122,0.00033545494,6.122836e-05,7.0838114e-06,0.014538944,0.002744317,0.00044992566,6.9642076e-05,0.002061963,0.000102672166,0.010880917,0.009008855,0.00012770295,7.644919e-06,2.3540586e-06,3.0931287e-07,5.7804283e-07,2.637863e-05,0.0008279979,0.00024732947,0.0046337843,0.00024718046,8.447853e-07,9.446041e-06,1.1453541e-07,0.0061917603,2.1758937e-05,5.7113384e-06,1.1724958e-06,1.0926815e-05,0.0008068085,0.00084230304,0.00040498376,0.0003428161,7.40641e-08,5.851448e-06,0.00015431643,1.2583405e-07,0.00013500452,0.0034832358,0.0002886355,0.00031763315,0.00026071072,0.0010162592,0.0010895431,0.00017285347,6.7666438e-06,0.004227817,0.0004890561,2.7734137e-07,0.0004389882,1.1576887e-05,0.0011929572,0.002555579,2.729786e-05,2.745909e-05,0.0017348826,0.0004683137,3.429716e-05,1.8101974e-10,8.470816e-12,1.0988994e-05,1.7271815e-09,3.935865e-11,5.352616e-06,1.3013467e-14,9.376714e-12,2.7671215e-10,7.474903e-07,7.645811e-09,4.2786216e-14,7.08596e-06,0.00031882524,4.361682e-05,4.1473195e-06,1.3295536e-06,2.2637228e-06,8.722965e-06,4.561597e-07,2.6010833e-09,3.80363e-09,0.00011470217,4.669235e-10,5.925246e-08,3.4787957e-09,2.91275e-11,7.508694e-08,5.3011133e-12,4.6275895e-07,2.7894482e-09,1.4337571e-07,5.1388295e-08,6.767551e-05,6.8612144e-07,1.6812414e-09,6.2025196e-10,1.2160818e-09,6.0974635e-11,6.1494025e-11,4.3850818e-08,1.6648428e-05,3.007952e-07,5.6387944e-06,1.04180906e-07,3.150089e-07,5.5276868e-09,4.650431e-07,8.4843634e-07,0.0023798048,2.7230813e-06,6.6431294e-06,6.045374e-06,4.391498e-06,4.175626e-07,1.1575976e-08,0.00013235211,0.0005837381,0.0046994686,3.6545973e-08,0.00034025311,2.1193115e-07,1.3297254e-07,0.0013276637,2.529464e-07,6.5567738e-06,2.0345556e-06,1.6017782e-07,3.1708752e-10,0.00029686093,0.0001321435,3.5452213e-05,5.0386957e-06,7.431332e-07,6.704228e-08,5.6574453e-07,1.512282e-08,6.0120874e-07,1.0544108e-08,5.982104e-06,4.5918073e-06,7.257147e-08,4.2919848e-05,2.2351974e-10,3.856725e-09,5.6707516e-10,4.7658573e-06,2.0282911e-07,4.6937523e-11,0.0010601878,1.0402796e-06,3.438126e-07,6.2184915e-07,4.042394e-06,2.943734e-05,1.4958663e-05,4.5799115e-06,5.836957e-06,0.0009316206,0.00014138222,2.1755106e-08,1.9247718e-05,4.3705855e-12,8.792033e-06,4.363261e-06,5.95543e-08,2.19729e-13,1.2284217e-08,5.767271e-06,7.0073773e-09,1.9620036e-06,2.3273772e-11,1.5102763e-11,3.560227e-07,6.20816e-08,1.4854054e-10,8.73834e-16,2.1654256e-12,4.3297186e-06,2.6739693e-12,2.309792e-09,1.7382687e-06,9.249792e-07,3.3003372e-12,2.6188461e-12,5.33747e-14,2.4458827e-06,1.10003384e-07,2.387256e-10,1.1934931e-10,5.8465135e-09,4.2392814e-10,8.445856e-05,4.8822716e-07,3.0317782e-05,8.066908e-06,1.2737443e-05,3.8771173e-06,2.445499e-07,3.1998931e-13,5.4729216e-10,3.2508724e-06,3.9497322e-11,7.637644e-14,1.7789107e-13,9.871649e-06,2.0641487e-08,1.2165696e-08,5.983635e-11,8.446299e-05,8.1408323e-13,0.00480631,0.0054353476,0.0006913841,0.011172682,0.004139811,4.500259e-06,8.448953e-06,0.0013598502,1.7188514e-08,3.1881377e-06,1.2923822e-07,4.7110298e-06,1.124858e-11,8.187776e-07,0.00043812394,2.1934906e-05,6.107867e-08,0.00037756562,7.9187186e-05,0.00010618217,7.4506056e-07
